Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU40,OUT049,2762.235107
FDK15,OUT045,1521.273804
DRF15,OUT035,2449.703125
FDQ25,OUT017,2835.590088
FDI48,OUT019,168.0393066
FDS49,OUT046,1341.574463
FDV22,OUT046,2603.595703
NCV42,OUT046,1698.995972
FDX26,OUT046,2961.425537
FDI33,OUT018,1230.953979
FDZ14,OUT049,1979.320435
FDG10,OUT013,835.0646362
FDM38,OUT018,835.119812
FDG26,OUT027,5955.775879
FDH46,OUT035,1728.064575
FDN13,OUT018,1186.516235
FDU57,OUT035,2493.268311
NCI06,OUT046,2805.050781
FDM38,OUT045,1084.241211
NCG42,OUT010,524.3623047
FDL39,OUT045,2849.008057
FDT31,OUT019,581.4735718
FDV59,OUT013,3597.659912
FDB49,OUT035,1717.940308
FDD58,OUT049,1691.04126
DRN59,OUT046,745.2730103
FDX48,OUT049,2414.300537
FDQ11,OUT049,3968.398438
FDY12,OUT049,846.583252
FDQ11,OUT045,3771.267578
DRI11,OUT017,1876.001465
FDY32,OUT027,4128.998047
FDS51,OUT045,964.9038696
FDR19,OUT010,477.6915894
DRB13,OUT018,2529.690186
FDS21,OUT035,1003.384216
FDQ40,OUT045,2735.952637
NCE55,OUT013,2703.0271
FDX43,OUT027,3847.831787
FDS12,OUT049,1947.972778
DRK01,OUT027,2541.67749
FDN25,OUT017,922.1195679
FDB60,OUT046,2961.551025
FDQ13,OUT017,1397.667114
DRK13,OUT045,2842.736572
DRF25,OUT018,513.1782837
NCD42,OUT019,59.67576218
FDW25,OUT045,1471.83606
NCV29,OUT027,5024.900391
NCK42,OUT035,3433.52002
DRJ13,OUT027,4322.396973
DRD15,OUT017,3920.530518
FDM27,OUT045,2485.902832
FDZ50,OUT018,2754.44165
FDC04,OUT046,3723.960205
FDF50,OUT049,3175.778076
FDP15,OUT045,3942.62793
FDK46,OUT035,4181.351074
FDZ56,OUT018,2341.358643
FDY60,OUT049,2490.195068
FDB10,OUT035,3965.873779
FDR57,OUT045,2327.85791
FDU58,OUT049,3125.309326
FDH02,OUT046,1530.041992
FDP48,OUT013,3083.109375
FDI46,OUT035,4098.39209
FDW56,OUT013,2975.276367
NCM19,OUT010,488.198822
FDS50,OUT027,5698.934082
FDK24,OUT013,710.7840576
FDO36,OUT017,2996.629883
FDK45,OUT027,2983.027832
NCL05,OUT045,670.8167114
FDL32,OUT018,1547.078247
FDA28,OUT049,2021.829346
FDY36,OUT018,991.6965332
FDP32,OUT018,1706.031372
FDL50,OUT046,1989.701904
DRC24,OUT049,2450.142578
NCS18,OUT017,1748.378296
FDD16,OUT017,1169.992188
NCV18,OUT013,1486.469971
FDX07,OUT046,2958.827148
NCZ05,OUT027,2632.520996
NCI31,OUT013,621.1706543
FDK14,OUT049,1376.924194
NCR06,OUT045,678.3001099
NCF54,OUT049,2888.718506
DRG23,OUT010,512.5820923
FDD53,OUT046,673.37323
NCM31,OUT027,3336.963379
FDT16,OUT017,4260.640137
FDR40,OUT035,1398.121216
DRG25,OUT017,3153.601563
FDT10,OUT035,968.0388184
FDY32,OUT013,2536.245361
FDN50,OUT035,1514.486328
FDZ35,OUT019,236.0151062
NCP54,OUT045,1959.706299
NCD07,OUT035,1757.203735
FDS02,OUT018,2841.579102
DRN59,OUT018,613.0714722
DRB24,OUT013,2358.615234
FDP37,OUT027,3060.130859
DRB01,OUT018,2657.064453
FDR47,OUT046,2952.040283
NCM31,OUT010,530.6868286
NCF06,OUT027,5381.601074
NCV17,OUT027,3294.713135
FDS10,OUT049,2884.224365
FDN52,OUT035,1423.499146
FDZ48,OUT013,1782.940918
FDJ48,OUT049,4040.241455
DRB13,OUT027,3281.231689
FDV59,OUT017,3770.863281
FDL32,OUT035,1759.883911
FDZ12,OUT035,2346.696777
NCR06,OUT027,1075.214966
FDP51,OUT017,1929.503418
FDY22,OUT013,2208.816406
FDZ38,OUT049,3031.307861
NCO54,OUT035,955.8651733
FDR23,OUT035,2900.626709
FDM38,OUT049,1092.301147
FDS25,OUT013,1819.300171
FDZ22,OUT013,1340.871582
FDZ20,OUT019,819.0737915
FDD45,OUT010,226.5420837
FDN03,OUT049,4155.862793
NCW30,OUT046,3516.533691
FDY24,OUT027,2107.736084
FDJ26,OUT019,554.4345093
FDM15,OUT049,2500.229492
NCW54,OUT027,1830.349976
FDA23,OUT045,1558.893311
FDA39,OUT019,24.28730965
FDZ12,OUT017,2452.537354
NCB42,OUT046,1878.680054
FDL16,OUT046,763.5342407
FDO24,OUT019,385.5350647
NCP42,OUT046,3079.58667
FDR19,OUT018,2081.626709
DRL01,OUT045,3601.432129
FDV37,OUT046,2977.950195
FDI41,OUT010,594.65979
FDF58,OUT049,1009.141541
NCF43,OUT018,1995.119263
FDN02,OUT049,3658.802734
NCP41,OUT035,1749.199219
NCY17,OUT027,1257.816162
FDL58,OUT027,4140.013184
NCA30,OUT027,4694.509277
FDE46,OUT018,2084.134521
FDY38,OUT035,3934.43335
NCH29,OUT027,2299.411621
FDO20,OUT045,3822.519287
FDP44,OUT018,1342.702148
FDM02,OUT027,2431.159668
FDJ14,OUT027,2239.718018
FDH04,OUT010,308.3731079
DRK23,OUT046,4141.592285
NCW05,OUT046,1590.555298
FDF12,OUT049,2429.670166
FDL51,OUT019,616.993103
FDN03,OUT018,3502.261963
DRJ37,OUT049,2464.632568
FDM12,OUT019,551.7516479
FDA16,OUT045,3572.378662
NCB07,OUT017,3014.906494
NCI17,OUT019,224.0151978
FDR51,OUT046,2370.330322
FDJ55,OUT045,3775.647461
NCZ17,OUT013,663.6288452
FDU25,OUT013,917.7164307
NCG18,OUT045,1728.920288
DRM11,OUT017,4008.675537
FDH16,OUT035,1604.981689
FDZ04,OUT018,774.3772583
NCX53,OUT035,2398.677734
FDX38,OUT027,1442.966064
FDX09,OUT046,2800.897705
NCW05,OUT018,1333.226318
NCS41,OUT017,3067.271973
FDI26,OUT046,2847.979248
NCZ41,OUT027,3001.935303
NCK06,OUT046,2028.026001
FDX23,OUT027,2536.207764
NCA42,OUT046,2547.62207
FDC20,OUT049,855.4515991
DRC49,OUT018,2105.642578
FDX01,OUT013,1791.481567
FDC08,OUT045,3612.641357
FDC02,OUT017,4523.837402
FDK10,OUT045,2714.123047
DRC24,OUT013,2426.089355
FDW16,OUT019,306.51297
NCU06,OUT018,3224.200439
DRA59,OUT045,2993.625732
FDR24,OUT019,313.7108765
DRL35,OUT018,520.5216064
FDA49,OUT013,1221.902588
NCC55,OUT046,635.7747192
DRD24,OUT019,375.6262512
NCE55,OUT049,2812.518799
FDT33,OUT045,2693.478271
NCT53,OUT013,2469.305664
FDS26,OUT046,3777.886475
FDL22,OUT018,1276.167969
FDP44,OUT017,1665.106079
FDC52,OUT018,2139.354492
FDI53,OUT010,357.6824951
FDZ23,OUT046,2940.892822
NCT18,OUT013,2977.629395
FDR13,OUT046,1903.882813
FDB09,OUT010,445.6149292
FDZ60,OUT013,1499.971191
FDB11,OUT046,3700.858398
FDC10,OUT018,1628.102295
FDW56,OUT035,3176.876221
FDK14,OUT027,2364.533447
DRE27,OUT027,2436.79541
FDA38,OUT017,3721.263184
FDT11,OUT045,2833.050049
FDP15,OUT035,4141.186523
FDV27,OUT035,1438.758789
FDS36,OUT027,2719.373535
FDY40,OUT027,1376.865723
NCF19,OUT049,836.5779419
FDF53,OUT045,2913.05127
FDS14,OUT027,3678.449463
FDE56,OUT046,999.6748657
FDZ19,OUT035,2859.736816
FDZ46,OUT013,1691.463867
FDR16,OUT046,3703.30127
FDG29,OUT018,520.1894531
NCE30,OUT017,3506.943359
FDZ40,OUT046,882.9620972
FDG58,OUT018,2171.729004
DRH03,OUT013,1472.240356
FDZ47,OUT045,1416.687866
FDV04,OUT018,2256.514648
FDZ10,OUT018,1663.686157
FDG46,OUT017,1928.597656
NCF07,OUT045,1571.322021
FDY44,OUT035,3241.560059
FDB21,OUT013,3805.871338
FDS20,OUT035,3186.75415
FDS49,OUT049,1371.691284
FDX55,OUT027,5333.19043
NCQ02,OUT018,2664.736084
FDR25,OUT013,4229.773926
DRG39,OUT045,886.1483765
FDB46,OUT046,3365.833984
NCC30,OUT018,2476.059814
FDE58,OUT035,1928.956299
FDC05,OUT019,622.3475342
FDY15,OUT046,2366.866455
FDG14,OUT046,2407.135498
FDL08,OUT049,3899.067627
FDQ47,OUT013,634.1362305
FDN12,OUT035,1870.37793
FDW10,OUT013,2455.680908
FDD02,OUT035,1928.424072
FDX35,OUT010,959.8582153
FDT35,OUT046,2509.233398
DRN47,OUT019,499.7980042
FDB11,OUT010,892.8149414
FDN20,OUT045,2647.045166
FDB59,OUT035,3070.779541
FDJ58,OUT045,2857.573975
FDU60,OUT046,2685.323975
FDS03,OUT049,1202.288696
FDU40,OUT019,493.1289063
DRH15,OUT049,799.8231201
FDD04,OUT027,4050.989014
FDQ01,OUT046,3629.753174
FDF28,OUT035,2076.620361
FDD22,OUT010,413.6584473
FDY19,OUT046,1834.091553
FDN33,OUT035,1574.332397
FDV36,OUT035,2153.756104
FDW01,OUT010,572.6637573
FDJ28,OUT049,3152.135742
FDB17,OUT035,3020.37207
FDM40,OUT049,2310.307373
FDV46,OUT045,2252.522461
FDQ44,OUT049,1845.153564
NCD42,OUT046,651.3234863
DRH37,OUT046,2573.570313
FDR10,OUT018,2356.595215
NCD06,OUT027,1353.754517
FDI53,OUT046,2539.851563
FDG16,OUT035,3737.252197
DRB25,OUT046,1709.102295
FDY09,OUT046,2799.326416
FDX48,OUT045,2480.917969
FDC03,OUT010,723.4987793
FDT47,OUT035,1866.903687
FDW44,OUT027,4423.67627
FDT24,OUT017,1319.786987
FDT12,OUT019,800.8353271
NCS38,OUT035,1910.806396
FDO39,OUT035,3208.215088
FDA13,OUT046,662.28479
FDO48,OUT035,3937.968262
DRJ01,OUT017,2380.111328
FDD53,OUT018,479.5901184
NCT05,OUT049,4111.119629
FDQ51,OUT045,779.6558228
FDU60,OUT013,2647.546631
FDC59,OUT046,919.7025146
FDP36,OUT035,881.9790649
NCM19,OUT017,1866.915771
FDL16,OUT035,741.454895
FDE50,OUT018,2631.940674
NCR18,OUT013,662.5502319
NCD30,OUT035,1520.483398
FDH31,OUT013,1605.222534
FDD56,OUT019,446.6821899
FDC47,OUT049,3782.673096
FDZ21,OUT045,1495.229736
FDM01,OUT049,1702.548462
FDF24,OUT013,1206.155151
FDW23,OUT017,777.8713989
FDY52,OUT018,952.4135742
DRH37,OUT027,4287.287598
DRO47,OUT027,2995.126221
FDR25,OUT049,4061.201416
FDQ24,OUT027,5994.855469
DRJ51,OUT018,3257.18335
NCU06,OUT035,3967.05835
NCV18,OUT018,1311.060425
NCC06,OUT027,3133.28125
FDZ01,OUT018,1413.411133
FDT14,OUT017,1984.179321
FDD11,OUT019,773.3414917
FDN09,OUT017,4028.489014
NCO18,OUT010,593.4376831
FDZ50,OUT045,2905.979004
FDS44,OUT013,3703.305176
FDI36,OUT045,2924.63623
FDA26,OUT010,816.7532349
NCY53,OUT049,1815.228394
FDF32,OUT049,3159.85498
FDF59,OUT010,469.3988953
FDB20,OUT046,1337.283325
DRH11,OUT035,1078.006836
FDT03,OUT049,2484.516357
NCH06,OUT035,3728.514648
FDR55,OUT049,3115.842529
FDI10,OUT035,2959.075195
FDZ12,OUT045,2223.848877
FDM12,OUT049,3139.899658
DRB25,OUT045,1634.119995
NCS41,OUT013,2902.032715
NCT53,OUT049,2611.369141
NCD55,OUT013,635.5565796
FDY08,OUT049,2330.415283
NCP55,OUT049,881.4178467
FDA33,OUT013,2351.148682
FDQ33,OUT013,2535.252686
FDE45,OUT027,4982.536133
FDT26,OUT013,1817.070435
NCV53,OUT049,4280.148438
FDK60,OUT027,2444.200439
NCJ29,OUT046,1363.687988
FDI15,OUT045,4375.769043
FDX21,OUT013,1741.292847
FDV49,OUT019,706.09021
DRO59,OUT046,1318.034058
FDZ14,OUT045,1896.299072
FDP32,OUT027,3270.736816
FDC33,OUT017,3087.224609
FDT14,OUT010,313.6344604
NCN54,OUT027,2077.081543
FDR57,OUT027,3611.533936
DRK12,OUT046,606.9783936
FDX52,OUT049,3101.773438
FDX08,OUT010,576.0632324
FDP10,OUT010,275.7350464
NCP50,OUT045,1208.13855
NCL06,OUT013,4096.562012
FDP25,OUT013,3735.103516
FDE53,OUT013,1646.781372
FDL27,OUT017,1326.783569
FDC35,OUT049,3631.697021
DRJ47,OUT010,636.7573853
FDD16,OUT018,1040.683594
NCN42,OUT049,2459.023193
FDC38,OUT027,3040.99292
NCO07,OUT045,3245.86499
FDQ20,OUT049,723.8002319
FDI32,OUT046,1822.468262
FDN20,OUT010,543.5462646
DRJ51,OUT027,6225.09082
FDU08,OUT045,1518.006714
DRN37,OUT019,457.6598206
FDD05,OUT010,520.7449341
FDW15,OUT046,2486.121338
FDI52,OUT046,1895.5354
DRM11,OUT049,4104.35791
NCO06,OUT045,606.1846313
FDU38,OUT049,3098.321045
FDU59,OUT018,2242.379883
FDJ10,OUT046,2349.110352
FDM13,OUT049,1895.088623
NCJ30,OUT019,450.2254944
FDM45,OUT018,1697.583618
FDP36,OUT045,801.5126953
NCD30,OUT010,391.3397522
FDN48,OUT017,1600.146851
FDY32,OUT049,2703.654053
FDU47,OUT046,2352.057129
FDF17,OUT019,789.3769531
FDP34,OUT017,2677.631836
FDA47,OUT049,2610.986328
DRD27,OUT027,2456.72583
FDW38,OUT045,1076.997314
FDZ15,OUT019,421.5457153
FDZ03,OUT027,5255.86377
NCN19,OUT049,3078.203857
FDG02,OUT035,2996.735352
FDS31,OUT035,3245.733398
FDW43,OUT019,794.0271606
FDZ47,OUT010,387.9985046
FDO57,OUT017,2419.491211
NCL07,OUT013,650.1923218
NCV42,OUT013,1709.595581
FDP40,OUT017,1892.8302
FDP48,OUT019,622.0222168
FDH21,OUT017,2550.19165
NCP02,OUT049,1080.634033
FDK24,OUT049,825.1101685
FDC41,OUT045,1163.375366
FDF08,OUT017,1369.033691
FDO49,OUT017,848.8983154
FDS56,OUT027,5321.827637
FDX46,OUT018,825.5679321
FDQ07,OUT013,3657.594971
FDC32,OUT010,310.453064
FDT21,OUT019,633.0092773
FDG58,OUT045,2372.588135
FDW14,OUT049,1380.304077
DRA12,OUT027,3884.348145
FDV27,OUT013,1271.145142
DRD25,OUT013,1802.537964
DRF48,OUT027,4510.165527
FDX24,OUT017,1611.320679
DRJ51,OUT046,3565.981689
FDE45,OUT045,2886.525146
FDE14,OUT046,1701.006714
FDG53,OUT045,2236.547363
FDT08,OUT046,2463.989502
DRC27,OUT027,5586.904785
FDG20,OUT035,2872.424072
FDC21,OUT046,1666.889648
FDV31,OUT018,2578.241455
FDB58,OUT045,2363.001709
FDV23,OUT046,1932.472168
FDA25,OUT019,325.7556763
FDC15,OUT046,2514.13916
FDU47,OUT049,2444.046631
FDE23,OUT013,747.8614502
FDS08,OUT013,2697.719482
FDW03,OUT027,2559.723877
FDJ60,OUT018,2241.491455
FDM34,OUT017,2035.1875
FDW33,OUT013,1677.649902
FDZ40,OUT013,838.4138794
FDE33,OUT018,1048.603149
NCC06,OUT010,563.1235962
FDU11,OUT046,1946.590088
FDL44,OUT017,2694.134033
NCZ29,OUT017,2046.480591
FDG28,OUT010,947.3232422
FDL12,OUT018,794.2533569
FDD52,OUT017,1646.059204
FDO15,OUT013,1049.89978
NCN29,OUT027,1323.833252
FDW36,OUT013,1571.280884
FDB21,OUT046,3750.961426
FDZ28,OUT013,1818.513428
FDY10,OUT035,1938.75061
DRG39,OUT017,836.1086426
FDN28,OUT013,1666.294189
FDV15,OUT035,1716.519043
DRI13,OUT035,3780.516602
FDH20,OUT046,1565.314575
FDY51,OUT013,3651.62207
FDE16,OUT013,3582.524658
FDX40,OUT018,506.3296814
FDC48,OUT018,1159.454956
FDS14,OUT046,2382.019043
FDX56,OUT017,4082.860596
FDI10,OUT046,2847.397949
FDI14,OUT013,2302.278076
DRM48,OUT013,623.8264771
NCH07,OUT027,4361.222656
FDY26,OUT013,3679.828613
FDD02,OUT027,2885.673096
FDM12,OUT046,2969.75708
DRF01,OUT010,460.7131042
FDV36,OUT046,2103.037842
DRI59,OUT013,3822.652832
FDV03,OUT018,2209.29248
FDO39,OUT017,3124.632813
NCB07,OUT018,2683.138916
FDH38,OUT027,3014.624756
FDZ13,OUT035,850.4584351
NCZ30,OUT046,1984.014893
NCA06,OUT035,677.2462769
FDB04,OUT049,1378.619629
FDN50,OUT013,1483.897339
NCG06,OUT049,3898.744629
NCY17,OUT018,577.5267944
FDC23,OUT046,2770.546875
FDK33,OUT049,3542.583496
FDR03,OUT049,3624.523926
FDZ07,OUT045,1000.253113
FDO38,OUT013,1192.036865
FDS59,OUT046,1679.716064
DRM11,OUT019,721.5723267
FDX52,OUT027,5239.998047
DRJ35,OUT018,801.9191895
NCP53,OUT046,3710.364746
FDW15,OUT019,427.40802
DRI47,OUT045,2469.846436
DRZ11,OUT035,1902.960449
FDS02,OUT013,2863.918701
DRD49,OUT018,3481.902588
FDW38,OUT049,1144.372192
FDR21,OUT019,482.3933411
FDE40,OUT013,972.6260376
FDI02,OUT045,1711.535522
FDQ04,OUT045,686.1439819
FDY14,OUT017,4245.039063
NCT54,OUT046,1524.200439
DRD25,OUT017,1791.016602
DRE01,OUT045,3836.477783
FDJ12,OUT010,891.6566772
NCZ05,OUT049,1656.045776
DRB25,OUT019,307.4055176
NCC31,OUT045,2499.814697
FDM16,OUT045,1248.235474
DRG11,OUT049,1667.498535
FDV24,OUT027,3394.074219
FDV43,OUT046,684.1757202
FDG05,OUT018,2149.654297
FDV23,OUT010,461.0393372
FDI58,OUT018,1365.244019
FDQ11,OUT017,4131.755859
FDC05,OUT027,5450.427246
FDF40,OUT013,3682.96167
FDU02,OUT018,3236.733643
FDT32,OUT013,2906.169434
NCF06,OUT017,3760.900391
FDT46,OUT013,748.045105
FDR58,OUT010,306.3382874
FDY04,OUT046,2597.317139
FDT58,OUT045,2571.669678
FDE46,OUT049,2451.011963
DRH11,OUT017,1063.025635
DRI51,OUT046,2797.877686
FDC35,OUT017,3484.166504
FDP45,OUT035,4012.208984
FDC45,OUT017,2719.895264
FDU01,OUT045,2806.954102
FDJ53,OUT010,452.8214417
FDJ46,OUT017,2835.780762
FDX07,OUT013,2960.075195
NCI30,OUT049,3552.92749
FDE47,OUT027,3249.904785
FDV48,OUT045,1291.878906
FDN16,OUT019,331.0458984
FDM52,OUT013,2477.196533
FDA32,OUT027,5473.130371
FDH05,OUT017,3930.934326
FDW25,OUT010,274.4044495
FDQ09,OUT046,1887.598755
NCM17,OUT010,119.721489
DRM59,OUT046,2357.83374
FDV47,OUT027,2249.107422
DRE15,OUT035,1258.152344
FDS25,OUT010,245.1029205
NCZ05,OUT018,1444.330078
NCV05,OUT019,334.7590332
DRM37,OUT046,3088.531738
FDV58,OUT027,6434.070313
FDN22,OUT027,5538.406738
NCO06,OUT049,667.2614746
FDT56,OUT019,153.2171326
FDM02,OUT013,1311.748169
FDA09,OUT046,2883.457031
NCC06,OUT035,2104.47168
NCL54,OUT049,2894.846924
NCB55,OUT017,882.1947632
FDB12,OUT017,1692.332764
NCA54,OUT049,2942.793457
NCS38,OUT049,1906.614136
FDC02,OUT049,4427.633301
FDK44,OUT019,331.8859558
FDE16,OUT035,3764.358154
NCS05,OUT035,2079.138916
FDZ59,OUT045,2615.94873
FDI20,OUT017,3823.019531
FDQ14,OUT046,2388.20459
FDF53,OUT017,3002.285645
FDW25,OUT017,1557.320068
NCQ43,OUT010,372.1985474
FDX52,OUT013,2937.254639
FDE28,OUT045,3789.059814
FDN15,OUT017,2327.021973
FDO28,OUT017,1859.019043
FDQ33,OUT045,2507.841553
FDM22,OUT010,203.2619476
FDJ03,OUT017,820.8027954
FDI16,OUT045,912.4343262
FDI09,OUT027,6654.695313
FDX55,OUT013,3593.813477
FDS23,OUT027,3273.369873
DRC12,OUT045,2784.507813
FDH41,OUT049,3651.585938
FDN01,OUT013,2754.807617
FDV55,OUT045,2324.365479
NCJ19,OUT013,859.6437988
NCY29,OUT010,218.7922363
FDP03,OUT018,1808.647705
FDZ52,OUT045,1609.837402
FDH31,OUT010,389.4480896
FDQ19,OUT018,3275.162842
FDS15,OUT035,1685.925659
FDN32,OUT017,3194.414551
FDH32,OUT049,1561.993896
FDF33,OUT017,1746.893921
FDJ22,OUT046,2893.575195
FDG56,OUT010,259.4726563
FDC05,OUT046,2988.49292
FDK09,OUT013,3670.038086
NCV29,OUT045,2745.228271
NCC43,OUT019,814.0606689
NCA42,OUT049,2601.828125
FDC10,OUT046,1863.771118
FDC16,OUT013,1299.378296
NCL17,OUT013,2229.601318
FDA51,OUT035,1893.162476
FDW01,OUT017,2473.432129
NCF30,OUT045,1904.282715
FDN49,OUT013,667.9770508
FDY20,OUT045,1375.256226
FDC15,OUT045,2164.33252
FDY24,OUT046,1123.346313
NCG43,OUT017,1488.400391
FDA48,OUT013,3608.633789
NCF55,OUT017,707.4436035
FDL38,OUT049,1452.911377
NCQ29,OUT018,3261.970215
FDC34,OUT017,2668.225098
FDP36,OUT027,1474.692871
FDN50,OUT010,372.9757385
FDO23,OUT049,1425.800293
FDT56,OUT013,833.2381592
FDT13,OUT027,5217.236816
FDZ03,OUT013,3016.522705
FDQ03,OUT010,779.7089844
FDU44,OUT045,2630.710693
FDD03,OUT049,3750.121338
NCH30,OUT013,1668.388184
FDS60,OUT010,558.4961548
FDG08,OUT046,2838.109863
FDX38,OUT017,812.8518677
FDD22,OUT017,1865.54248
FDW51,OUT013,3503.376953
FDL09,OUT017,2514.597168
FDZ60,OUT045,1479.260986
NCH07,OUT046,2606.8396
NCQ41,OUT049,3236.861328
FDW04,OUT049,1944.038208
FDI08,OUT027,6090.842773
FDR19,OUT019,311.7991943
FDV13,OUT046,1308.592651
FDB52,OUT017,4045.867188
FDZ48,OUT027,3019.511719
NCO14,OUT049,852.3152466
FDZ50,OUT013,3093.252441
FDN27,OUT019,376.5949402
FDQ60,OUT013,1888.017944
FDR49,OUT017,778.9058228
DRJ35,OUT027,1656.178955
DRI49,OUT017,1407.575073
FDB47,OUT017,3764.557129
FDP37,OUT010,402.8353882
FDR26,OUT049,2491.093506
FDY31,OUT019,469.9995117
FDC11,OUT045,1318.933838
DRP47,OUT035,3990.866699
NCY54,OUT018,2305.289551
FDR27,OUT046,1999.949707
FDQ21,OUT019,395.7851563
NCQ29,OUT035,3843.974121
FDJ02,OUT046,2392.665039
FDE21,OUT018,1640.132568
FDM39,OUT046,2704.024902
FDZ01,OUT017,1734.494995
NCB19,OUT018,1374.920776
FDU03,OUT046,2918.613525
FDP27,OUT049,3177.003662
DRF01,OUT045,2296.193359
FDM03,OUT049,1650.286499
FDV01,OUT046,2365.966797
FDS16,OUT046,2502.99292
FDO45,OUT035,1515.566528
NCX06,OUT035,3019.005127
FDP13,OUT046,744.5667114
NCR38,OUT018,3620.079346
FDA01,OUT013,845.2751465
FDT26,OUT017,1843.030273
FDD44,OUT027,6476.480469
FDB26,OUT013,857.744873
FDP45,OUT019,687.199707
NCP55,OUT046,889.2853394
FDT23,OUT017,1409.760498
FDO51,OUT045,703.1508179
FDA44,OUT046,881.9115601
NCJ31,OUT018,3390.568848
FDX37,OUT045,1527.823486
NCD18,OUT049,3835.287598
FDN40,OUT027,3332.014648
FDL33,OUT017,2998.671387
DRF48,OUT035,2930.098633
FDW08,OUT035,1731.86145
FDX39,OUT018,3079.038818
FDB38,OUT049,2695.308838
FDY46,OUT018,2635.166748
NCB06,OUT049,2693.212158
FDA34,OUT035,3039.576904
FDA35,OUT045,1938.027222
FDQ07,OUT035,3781.915039
FDU32,OUT045,1850.298218
FDU26,OUT013,1880.200073
FDU13,OUT010,442.749176
FDO09,OUT035,4108.056641
FDW03,OUT019,338.6448364
FDB38,OUT013,2497.234863
FDL26,OUT010,612.3297729
NCN43,OUT045,1924.937744
FDH08,OUT045,3832.287109
NCC31,OUT019,440.7861938
FDH14,OUT035,2388.40332
FDL40,OUT017,1517.736816
FDD20,OUT035,2106.941162
NCV53,OUT035,4294.996094
FDD16,OUT045,1115.140381
FDP24,OUT035,1873.581787
FDQ25,OUT045,2795.617432
FDM38,OUT035,1055.262695
NCT18,OUT010,630.5231323
FDM34,OUT049,1994.562256
DRH37,OUT010,559.6260986
NCE07,OUT013,2281.748535
FDG12,OUT013,1851.273682
FDB59,OUT010,588.3660889
FDS10,OUT018,2528.001465
FDN21,OUT010,511.1943054
FDM02,OUT045,1324.984375
FDO44,OUT049,1856.712769
NCN17,OUT017,1684.879517
FDH16,OUT018,1373.44751
FDL44,OUT046,2615.075195
FDY47,OUT017,1936.094849
DRI39,OUT046,923.0228271
NCX54,OUT018,1482.733398
FDE59,OUT046,645.3818359
FDO46,OUT045,2900.276123
DRE13,OUT046,1435.010986
FDW14,OUT013,1337.971436
FDF35,OUT046,1629.768677
FDO50,OUT019,272.7939453
DRF49,OUT017,1874.304199
FDT60,OUT049,1962.557251
FDP38,OUT045,755.371582
FDA31,OUT027,4641.934082
FDY52,OUT010,139.3605499
FDD03,OUT027,6201.129883
FDN52,OUT018,1239.781494
FDU20,OUT010,488.6278076
FDD22,OUT035,1845.812134
NCB55,OUT019,150.5389557
FDN27,OUT045,1732.06189
FDD16,OUT013,1158.831665
FDW48,OUT046,1157.623413
DRN35,OUT045,632.3222046
FDX25,OUT049,2974.587158
DRD49,OUT049,3809.48999
FDE21,OUT019,402.1755676
FDN44,OUT035,2859.284912
DRC01,OUT049,920.0062256
NCK30,OUT046,3803.930664
FDU39,OUT013,841.4727783
FDB49,OUT013,1478.196533
FDS12,OUT045,1858.76062
FDR57,OUT018,2253.238525
FDX22,OUT027,5714.585449
FDC60,OUT013,1511.468872
NCE42,OUT049,3149.823486
NCK42,OUT049,3498.171875
DRE01,OUT017,3820.998779
FDE57,OUT018,2029.977173
DRK59,OUT019,672.4821777
FDB10,OUT027,5564.859863
FDQ25,OUT046,2770.938232
FDY26,OUT017,3835.420654
FDG28,OUT049,3919.167969
FDM14,OUT049,1700.338867
NCH29,OUT049,1673.425903
FDD48,OUT049,1921.39209
FDC17,OUT045,3575.925537
DRH49,OUT027,2034.878784
FDN44,OUT018,2379.508789
FDC29,OUT045,1786.840454
DRK01,OUT019,257.2390137
FDD48,OUT017,1950.887085
FDB59,OUT013,2772.918945
FDY45,OUT010,951.3198242
FDX60,OUT035,1274.72583
FDT09,OUT010,543.8156738
DRB24,OUT018,2148.175293
FDL13,OUT035,3957.53125
FDN16,OUT035,1762.868652
FDK57,OUT013,1857.132446
FDO22,OUT027,1995.152832
FDC57,OUT010,677.928772
FDZ13,OUT027,1451.005127
FDW27,OUT013,2218.798584
FDX10,OUT049,651.460083
FDY08,OUT018,1994.942627
FDA49,OUT017,1319.544312
FDC32,OUT018,1267.535889
FDO04,OUT035,904.8638916
NCZ54,OUT013,2613.118164
FDY40,OUT045,757.3945313
FDW36,OUT045,1538.466187
FDE11,OUT017,3159.294434
DRE37,OUT045,2923.552002
NCK19,OUT017,3017.214844
FDT19,OUT035,2984.551758
FDE56,OUT045,959.1750488
FDZ57,OUT010,437.267334
FDB35,OUT035,1590.677856
FDF09,OUT010,-14.87351322
FDO34,OUT046,2726.019775
FDA55,OUT046,3744.098633
NCM18,OUT035,1056.11145
FDJ20,OUT019,376.7911682
DRQ35,OUT019,345.9427795
FDG02,OUT013,2918.523438
NCU29,OUT018,2207.243164
FDL27,OUT027,1835.72522
NCA54,OUT035,2953.97168
FDJ32,OUT035,989.923584
FDB21,OUT019,672.8200684
FDR46,OUT035,2655.921631
FDZ32,OUT046,1655.739136
DRF36,OUT017,3211.851318
NCU54,OUT017,3488.157227
NCI31,OUT017,660.1365967
DRA59,OUT035,3094.027344
NCC55,OUT045,600.5160522
